"order_id";"order_date";"ship_mode";"segment";"country";"city";"state";"postal_code";"region";"sub_category";"product_id";"cost_price";"list_price";"quantity";"discount_percent";"category_Office Supplies";"category_Technology";"sales";"order_month";"order_day";"order_weekday";"order_hour";"log_sales";"profit"
8272;"2023-07-27 00:00:00";"Standard Class";"Consumer";"United States";"New York City";"New York";10009;"East";"Chairs";"FUR-CH-10002331";2410;2560;8;3;0;0;20480;7;27;3;0;9.92725290608639;150
8273;"2023-05-28 00:00:00";"Standard Class";"Corporate";"United States";"El Cajon";"California";92020;"West";"Chairs";"FUR-CH-10001802";330;390;4;2;0;0;1560;5;28;6;0;7.353081920515432;60
8274;"2023-10-06 00:00:00";"Second Class";"Home Office";"United States";"Springfield";"Ohio";45503;"East";"Art";"OFF-AR-10000634";0;0;1;3;1;0;0;10;6;4;0;0.0;0
8275;"2023-04-09 00:00:00";"Standard Class";"Corporate";"United States";"Mount Vernon";"New York";10550;"East";"Storage";"OFF-ST-10002615";890;1090;7;3;1;0;7630;4;9;6;0;8.939974177289633;200
8276;"2022-07-23 00:00:00";"Standard Class";"Home Office";"United States";"Lakewood";"Ohio";44107;"East";"Paper";"OFF-PA-10004040";30;40;9;3;1;0;360;7;23;5;0;5.8888779583328805;10
8277;"2022-10-07 00:00:00";"Standard Class";"Home Office";"United States";"Tampa";"Florida";33614;"South";"Binders";"OFF-BI-10003727";0;0;3;4;1;0;0;10;7;4;0;0.0;0
8278;"2023-09-07 00:00:00";"Standard Class";"Home Office";"United States";"Tampa";"Florida";33614;"South";"Binders";"OFF-BI-10002026";30;30;2;5;1;0;60;9;7;3;0;4.110873864173311;0
8279;"2022-07-27 00:00:00";"Standard Class";"Home Office";"United States";"Tampa";"Florida";33614;"South";"Storage";"OFF-ST-10001496";360;430;3;3;1;0;1290;7;27;2;0;7.1631723908466425;70
8280;"2022-04-03 00:00:00";"Standard Class";"Consumer";"United States";"Columbus";"Georgia";31907;"South";"Storage";"OFF-ST-10003716";560;680;3;2;1;0;2040;4;3;6;0;7.621195162809845;120
8281;"2022-02-10 00:00:00";"First Class";"Corporate";"United States";"Jacksonville";"North Carolina";28540;"South";"Envelopes";"OFF-EN-10002504";60;70;3;2;1;0;210;2;10;3;0;5.351858133476067;10
8282;"2023-05-01 00:00:00";"First Class";"Corporate";"United States";"Jacksonville";"North Carolina";28540;"South";"Chairs";"FUR-CH-10001270";170;210;3;3;0;0;630;5;1;0;0;6.447305862541213;40
8283;"2022-10-03 00:00:00";"Second Class";"Home Office";"United States";"Saint Charles";"Illinois";60174;"Central";"Machines";"TEC-MA-10004241";530;600;2;2;0;1;1200;10;3;0;0;7.0909098220799835;70
8284;"2022-11-22 00:00:00";"Second Class";"Home Office";"United States";"Saint Charles";"Illinois";60174;"Central";"Art";"OFF-AR-10001468";50;60;2;3;1;0;120;11;22;1;0;4.795790545596741;10
8285;"2023-07-30 00:00:00";"Second Class";"Home Office";"United States";"Saint Charles";"Illinois";60174;"Central";"Accessories";"TEC-AC-10003198";580;640;8;4;0;1;5120;7;30;6;0;8.54110501146255;60
8286;"2023-07-05 00:00:00";"Second Class";"Home Office";"United States";"Saint Charles";"Illinois";60174;"Central";"Furnishings";"FUR-FU-10003039";50;50;3;5;0;0;150;7;5;2;0;5.017279836814924;0
8287;"2022-01-04 00:00:00";"Standard Class";"Home Office";"United States";"Miami";"Florida";33180;"South";"Paper";"OFF-PA-10000295";30;30;6;3;1;0;180;1;4;1;0;5.198497031265826;0
8288;"2022-03-27 00:00:00";"Standard Class";"Home Office";"United States";"Miami";"Florida";33180;"South";"Art";"OFF-AR-10004344";40;50;5;2;1;0;250;3;27;6;0;5.5254529391317835;10
8289;"2023-03-02 00:00:00";"Standard Class";"Home Office";"United States";"Miami";"Florida";33180;"South";"Accessories";"TEC-AC-10002473";140;160;7;5;0;1;1120;3;2;3;0;7.02197642307216;20
8290;"2022-07-25 00:00:00";"Standard Class";"Home Office";"United States";"Miami";"Florida";33180;"South";"Appliances";"OFF-AP-10002403";180;210;6;5;1;0;1260;7;25;0;0;7.13966033596492;30
8291;"2022-10-03 00:00:00";"Standard Class";"Home Office";"United States";"Miami";"Florida";33180;"South";"Supplies";"OFF-SU-10000432";10;10;2;4;1;0;20;10;3;0;0;3.044522437723423;0
8292;"2023-01-27 00:00:00";"Standard Class";"Home Office";"United States";"Miami";"Florida";33180;"South";"Labels";"OFF-LA-10000443";0;0;1;2;1;0;0;1;27;4;0;0.0;0
8293;"2023-12-14 00:00:00";"Standard Class";"Consumer";"United States";"Troy";"Ohio";45373;"East";"Binders";"OFF-BI-10003166";10;10;3;3;1;0;30;12;14;3;0;3.4339872044851463;0
8294;"2022-03-17 00:00:00";"Standard Class";"Corporate";"United States";"Seattle";"Washington";98103;"West";"Binders";"OFF-BI-10002393";20;20;4;3;1;0;80;3;17;3;0;4.394449154672439;0
8295;"2023-02-04 00:00:00";"Standard Class";"Consumer";"United States";"New York City";"New York";10011;"East";"Phones";"TEC-PH-10001809";240;300;2;3;0;1;600;2;4;5;0;6.398594934535208;60
8296;"2022-04-02 00:00:00";"Standard Class";"Corporate";"United States";"Arlington";"Virginia";22204;"South";"Envelopes";"OFF-EN-10002600";20;30;9;4;1;0;270;4;2;5;0;5.602118820879701;10
8297;"2022-10-27 00:00:00";"Standard Class";"Corporate";"United States";"Arlington";"Virginia";22204;"South";"Accessories";"TEC-AC-10000109";100;110;2;3;0;1;220;10;27;3;0;5.3981627015177525;10
8298;"2022-09-04 00:00:00";"Standard Class";"Corporate";"United States";"Charlotte";"North Carolina";28205;"South";"Furnishings";"FUR-FU-10003829";0;0;2;3;0;0;0;9;4;6;0;0.0;0
8299;"2023-11-18 00:00:00";"Standard Class";"Corporate";"United States";"Charlotte";"North Carolina";28205;"South";"Labels";"OFF-LA-10003223";10;10;3;4;1;0;30;11;18;5;0;3.4339872044851463;0
8300;"2022-05-25 00:00:00";"Standard Class";"Consumer";"United States";"Roseville";"California";95661;"West";"Art";"OFF-AR-10001770";10;10;3;3;1;0;30;5;25;2;0;3.4339872044851463;0
8301;"2022-04-29 00:00:00";"Standard Class";"Consumer";"United States";"Detroit";"Michigan";48234;"Central";"Envelopes";"OFF-EN-10003296";150;180;2;2;1;0;360;4;29;4;0;5.8888779583328805;30
8302;"2023-02-25 00:00:00";"Standard Class";"Corporate";"United States";"Los Angeles";"California";90036;"West";"Accessories";"TEC-AC-10003870";1450;1650;5;2;0;1;8250;2;25;5;0;9.018089684104343;200
8303;"2023-11-20 00:00:00";"Standard Class";"Corporate";"United States";"Los Angeles";"California";90036;"West";"Chairs";"FUR-CH-10000665";320;360;3;4;0;0;1080;11;20;0;0;6.985641817639208;40
8304;"2023-04-17 00:00:00";"Second Class";"Home Office";"United States";"San Francisco";"California";94110;"West";"Phones";"TEC-PH-10003092";70;70;2;2;0;1;140;4;17;0;0;4.948759890378168;0
8305;"2022-10-09 00:00:00";"Standard Class";"Consumer";"United States";"Bakersfield";"California";93309;"West";"Tables";"FUR-TA-10001086";460;490;4;3;0;0;1960;10;9;6;0;7.581209826196346;30
8306;"2022-04-10 00:00:00";"Standard Class";"Home Office";"United States";"Tulsa";"Oklahoma";74133;"Central";"Paper";"OFF-PA-10001870";20;30;5;4;1;0;150;4;10;6;0;5.017279836814924;10
8307;"2022-10-04 00:00:00";"Standard Class";"Home Office";"United States";"Tulsa";"Oklahoma";74133;"Central";"Binders";"OFF-BI-10003305";40;40;7;2;1;0;280;10;4;1;0;5.638354669333745;0
8308;"2022-10-28 00:00:00";"Standard Class";"Home Office";"United States";"Tulsa";"Oklahoma";74133;"Central";"Binders";"OFF-BI-10003007";80;80;2;3;1;0;160;10;28;4;0;5.081404364984463;0
8309;"2022-05-30 00:00:00";"Same Day";"Home Office";"United States";"San Francisco";"California";94122;"West";"Art";"OFF-AR-10001419";30;40;9;2;1;0;360;5;30;0;0;5.8888779583328805;10
8310;"2023-06-21 00:00:00";"Standard Class";"Consumer";"United States";"Houston";"Texas";77036;"Central";"Storage";"OFF-ST-10003692";120;140;3;5;1;0;420;6;21;2;0;6.042632833682381;20
8311;"2022-07-12 00:00:00";"Standard Class";"Consumer";"United States";"Houston";"Texas";77036;"Central";"Tables";"FUR-TA-10001866";330;380;3;4;0;0;1140;7;12;1;0;7.039660349862076;50
8312;"2022-12-09 00:00:00";"Standard Class";"Consumer";"United States";"Columbus";"Georgia";31907;"South";"Furnishings";"FUR-FU-10002157";50;60;4;4;0;0;240;12;9;4;0;5.484796933490655;10
8313;"2022-08-01 00:00:00";"Standard Class";"Consumer";"United States";"Columbus";"Georgia";31907;"South";"Phones";"TEC-PH-10001459";2560;2940;7;3;0;1;20580;8;1;0;0;9.93212359907246;380
8314;"2022-05-26 00:00:00";"Standard Class";"Home Office";"United States";"League City";"Texas";77573;"Central";"Chairs";"FUR-CH-10002126";460;510;3;3;0;0;1530;5;26;3;0;7.333676395657684;50
8315;"2022-02-19 00:00:00";"Standard Class";"Home Office";"United States";"League City";"Texas";77573;"Central";"Fasteners";"OFF-FA-10001561";0;0;2;5;1;0;0;2;19;5;0;0.0;0
8316;"2022-05-05 00:00:00";"Standard Class";"Home Office";"United States";"League City";"Texas";77573;"Central";"Art";"OFF-AR-10003158";20;20;7;4;1;0;140;5;5;3;0;4.948759890378168;0
8317;"2023-01-22 00:00:00";"Standard Class";"Home Office";"United States";"League City";"Texas";77573;"Central";"Paper";"OFF-PA-10001804";20;20;3;4;1;0;60;1;22;6;0;4.110873864173311;0
8318;"2023-04-28 00:00:00";"Standard Class";"Consumer";"United States";"Burlington";"North Carolina";27217;"South";"Art";"OFF-AR-10000422";0;0;1;2;1;0;0;4;28;4;0;0.0;0
8319;"2023-10-10 00:00:00";"Standard Class";"Consumer";"United States";"Burlington";"North Carolina";27217;"South";"Art";"OFF-AR-10000127";20;20;8;3;1;0;160;10;10;1;0;5.081404364984463;0
8320;"2022-04-27 00:00:00";"Standard Class";"Consumer";"United States";"New York City";"New York";10009;"East";"Storage";"OFF-ST-10004634";10;10;1;5;1;0;10;4;27;2;0;2.3978952727983707;0
8321;"2022-03-15 00:00:00";"First Class";"Consumer";"United States";"Dallas";"Texas";75220;"Central";"Art";"OFF-AR-10003582";40;50;2;2;1;0;100;3;15;1;0;4.61512051684126;10
8322;"2022-02-07 00:00:00";"Standard Class";"Consumer";"United States";"Houston";"Texas";77095;"Central";"Binders";"OFF-BI-10002026";20;20;2;2;1;0;40;2;7;0;0;3.713572066704308;0
8323;"2022-11-10 00:00:00";"Standard Class";"Consumer";"United States";"Long Beach";"New York";11561;"East";"Appliances";"OFF-AP-10000595";10;10;2;5;1;0;20;11;10;3;0;3.044522437723423;0
8324;"2022-10-29 00:00:00";"Standard Class";"Consumer";"United States";"Long Beach";"New York";11561;"East";"Paper";"OFF-PA-10001509";30;40;5;2;1;0;200;10;29;5;0;5.303304908059076;10
8325;"2023-02-21 00:00:00";"First Class";"Home Office";"United States";"Hialeah";"Florida";33012;"South";"Storage";"OFF-ST-10001321";50;60;5;2;1;0;300;2;21;1;0;5.707110264748875;10
8326;"2023-05-08 00:00:00";"First Class";"Home Office";"United States";"Hialeah";"Florida";33012;"South";"Phones";"TEC-PH-10001750";130;160;3;3;0;1;480;5;8;0;0;6.175867270105761;30
8327;"2023-04-30 00:00:00";"Second Class";"Corporate";"United States";"Aurora";"Illinois";60505;"Central";"Binders";"OFF-BI-10001890";0;0;4;3;1;0;0;4;30;6;0;0.0;0
8328;"2022-09-17 00:00:00";"Second Class";"Corporate";"United States";"Aurora";"Illinois";60505;"Central";"Binders";"OFF-BI-10004224";80;90;7;5;1;0;630;9;17;5;0;6.447305862541213;10
8329;"2022-11-27 00:00:00";"Standard Class";"Consumer";"United States";"Belleville";"New Jersey";7109;"East";"Paper";"OFF-PA-10001357";120;140;3;5;1;0;420;11;27;6;0;6.042632833682381;20
8330;"2023-09-23 00:00:00";"Standard Class";"Consumer";"United States";"Belleville";"New Jersey";7109;"East";"Paper";"OFF-PA-10004888";10;10;1;3;1;0;10;9;23;5;0;2.3978952727983707;0
8331;"2023-11-12 00:00:00";"Standard Class";"Consumer";"United States";"New York City";"New York";10024;"East";"Accessories";"TEC-AC-10002370";10;10;4;2;0;1;40;11;12;6;0;3.713572066704308;0
8332;"2022-09-07 00:00:00";"First Class";"Consumer";"United States";"Andover";"Massachusetts";1810;"East";"Storage";"OFF-ST-10004634";10;10;1;2;1;0;10;9;7;2;0;2.3978952727983707;0
8333;"2022-08-27 00:00:00";"First Class";"Consumer";"United States";"Andover";"Massachusetts";1810;"East";"Chairs";"FUR-CH-10002647";330;350;5;5;0;0;1750;8;27;5;0;7.467942332285852;20
8334;"2022-10-29 00:00:00";"First Class";"Consumer";"United States";"Andover";"Massachusetts";1810;"East";"Paper";"OFF-PA-10001801";20;20;3;2;1;0;60;10;29;5;0;4.110873864173311;0
8335;"2023-03-19 00:00:00";"First Class";"Consumer";"United States";"Andover";"Massachusetts";1810;"East";"Binders";"OFF-BI-10004632";40;50;4;3;1;0;200;3;19;6;0;5.303304908059076;10
8336;"2023-05-15 00:00:00";"Second Class";"Home Office";"United States";"Newark";"Delaware";19711;"East";"Binders";"OFF-BI-10002082";240;300;9;3;1;0;2700;5;15;0;0;7.901377353792616;60
8337;"2023-12-18 00:00:00";"Standard Class";"Consumer";"United States";"Arlington";"Virginia";22204;"South";"Art";"OFF-AR-10003986";10;10;2;3;1;0;20;12;18;0;0;3.044522437723423;0
8338;"2023-07-03 00:00:00";"Standard Class";"Corporate";"United States";"Decatur";"Alabama";35601;"South";"Paper";"OFF-PA-10001243";20;20;4;5;1;0;80;7;3;0;0;4.394449154672439;0
8339;"2022-07-05 00:00:00";"Standard Class";"Corporate";"United States";"Decatur";"Alabama";35601;"South";"Accessories";"TEC-AC-10003198";460;500;5;5;0;1;2500;7;5;1;0;7.824445930877619;40
8340;"2022-10-30 00:00:00";"Standard Class";"Corporate";"United States";"Hesperia";"California";92345;"West";"Chairs";"FUR-CH-10003774";400;440;6;5;0;0;2640;10;30;6;0;7.878912912297133;40
8341;"2023-04-14 00:00:00";"Standard Class";"Consumer";"United States";"Chesapeake";"Virginia";23320;"South";"Paper";"OFF-PA-10002262";30;30;5;4;1;0;150;4;14;4;0;5.017279836814924;0
8342;"2022-01-25 00:00:00";"First Class";"Consumer";"United States";"Los Angeles";"California";90036;"West";"Appliances";"OFF-AP-10004532";50;60;3;2;1;0;180;1;25;1;0;5.198497031265826;10
8343;"2022-10-02 00:00:00";"Standard Class";"Consumer";"United States";"Huntsville";"Alabama";35810;"South";"Storage";"OFF-ST-10001325";60;70;7;5;1;0;490;10;2;6;0;6.19644412779452;10
8344;"2022-04-04 00:00:00";"Standard Class";"Consumer";"United States";"Knoxville";"Tennessee";37918;"South";"Labels";"OFF-LA-10004544";60;60;5;2;1;0;300;4;4;0;0;5.707110264748875;0
8345;"2023-06-04 00:00:00";"Standard Class";"Consumer";"United States";"Knoxville";"Tennessee";37918;"South";"Furnishings";"FUR-FU-10001473";30;30;3;2;0;0;90;6;4;6;0;4.51085950651685;0
8346;"2023-12-31 00:00:00";"Standard Class";"Consumer";"United States";"Knoxville";"Tennessee";37918;"South";"Chairs";"FUR-CH-10000422";190;220;3;4;0;0;660;12;31;6;0;6.493753839851686;30
8347;"2023-01-30 00:00:00";"Standard Class";"Corporate";"United States";"Lawrence";"Massachusetts";1841;"East";"Furnishings";"FUR-FU-10002960";30;30;5;5;0;0;150;1;30;0;0;5.017279836814924;0
8348;"2022-09-28 00:00:00";"Standard Class";"Corporate";"United States";"Lawrence";"Massachusetts";1841;"East";"Furnishings";"FUR-FU-10002445";10;10;1;3;0;0;10;9;28;2;0;2.3978952727983707;0
8349;"2023-01-28 00:00:00";"Standard Class";"Corporate";"United States";"Lawrence";"Massachusetts";1841;"East";"Phones";"TEC-PH-10001300";170;210;10;4;0;1;2100;1;28;5;0;7.650168700845001;40
8350;"2023-06-04 00:00:00";"Standard Class";"Corporate";"United States";"Lawrence";"Massachusetts";1841;"East";"Furnishings";"FUR-FU-10001025";20;20;5;3;0;0;100;6;4;6;0;4.61512051684126;0
8351;"2023-06-26 00:00:00";"Standard Class";"Corporate";"United States";"Lawrence";"Massachusetts";1841;"East";"Paper";"OFF-PA-10002689";10;10;1;5;1;0;10;6;26;0;0;2.3978952727983707;0
8352;"2022-07-19 00:00:00";"Standard Class";"Corporate";"United States";"Philadelphia";"Pennsylvania";19134;"East";"Furnishings";"FUR-FU-10004245";30;30;2;3;0;0;60;7;19;1;0;4.110873864173311;0
8353;"2022-06-27 00:00:00";"Standard Class";"Corporate";"United States";"Philadelphia";"Pennsylvania";19134;"East";"Binders";"OFF-BI-10003684";30;30;4;5;1;0;120;6;27;0;0;4.795790545596741;0
8354;"2023-08-28 00:00:00";"Standard Class";"Corporate";"United States";"Philadelphia";"Pennsylvania";19134;"East";"Tables";"FUR-TA-10003748";330;370;5;2;0;0;1850;8;28;0;0;7.523481312573497;40
8355;"2022-07-12 00:00:00";"Standard Class";"Corporate";"United States";"Philadelphia";"Pennsylvania";19134;"East";"Binders";"OFF-BI-10002133";50;60;5;3;1;0;300;7;12;1;0;5.707110264748875;10
8356;"2023-02-12 00:00:00";"Standard Class";"Corporate";"United States";"Philadelphia";"Pennsylvania";19134;"East";"Fasteners";"OFF-FA-10002280";10;10;2;3;1;0;20;2;12;6;0;3.044522437723423;0
8357;"2023-07-10 00:00:00";"Standard Class";"Consumer";"United States";"Athens";"Georgia";30605;"South";"Furnishings";"FUR-FU-10000308";170;190;3;4;0;0;570;7;10;0;0;6.3473892096560105;20
8358;"2023-06-19 00:00:00";"Standard Class";"Consumer";"United States";"Great Falls";"Montana";59405;"West";"Storage";"OFF-ST-10000876";80;90;7;3;1;0;630;6;19;0;0;6.447305862541213;10
8359;"2022-09-14 00:00:00";"Standard Class";"Consumer";"United States";"Great Falls";"Montana";59405;"West";"Phones";"TEC-PH-10000586";90;110;2;5;0;1;220;9;14;2;0;5.3981627015177525;20
8360;"2023-08-25 00:00:00";"Standard Class";"Consumer";"United States";"Great Falls";"Montana";59405;"West";"Accessories";"TEC-AC-10003399";180;220;6;5;0;1;1320;8;25;4;0;7.186144304522325;40
8361;"2022-12-24 00:00:00";"Second Class";"Consumer";"United States";"El Paso";"Texas";79907;"Central";"Art";"OFF-AR-10001955";30;30;2;2;1;0;60;12;24;5;0;4.110873864173311;0
8362;"2023-04-11 00:00:00";"Second Class";"Consumer";"United States";"El Paso";"Texas";79907;"Central";"Appliances";"OFF-AP-10000027";10;10;2;3;1;0;20;4;11;1;0;3.044522437723423;0
8363;"2022-04-22 00:00:00";"Second Class";"Consumer";"United States";"El Paso";"Texas";79907;"Central";"Tables";"FUR-TA-10002958";730;910;5;4;0;0;4550;4;22;4;0;8.423102268016642;180
8364;"2023-04-26 00:00:00";"Second Class";"Consumer";"United States";"El Paso";"Texas";79907;"Central";"Storage";"OFF-ST-10002615";320;370;3;5;1;0;1110;4;26;2;0;7.01301578963963;50
8365;"2023-03-11 00:00:00";"Standard Class";"Consumer";"United States";"Kissimmee";"Florida";34741;"South";"Phones";"TEC-PH-10002624";680;750;2;5;0;1;1500;3;11;5;0;7.313886831633462;70
8366;"2022-04-12 00:00:00";"First Class";"Home Office";"United States";"Seattle";"Washington";98105;"West";"Phones";"TEC-PH-10002275";530;600;4;5;0;1;2400;4;12;1;0;7.783640596221253;70
8367;"2023-12-01 00:00:00";"Second Class";"Corporate";"United States";"Santa Clara";"California";95051;"West";"Supplies";"OFF-SU-10004290";30;30;4;5;1;0;120;12;1;4;0;4.795790545596741;0
8368;"2022-03-14 00:00:00";"Second Class";"Corporate";"United States";"Santa Clara";"California";95051;"West";"Paper";"OFF-PA-10000174";20;20;2;5;1;0;40;3;14;0;0;3.713572066704308;0
8369;"2023-02-06 00:00:00";"Second Class";"Corporate";"United States";"Santa Clara";"California";95051;"West";"Binders";"OFF-BI-10004308";80;80;5;3;1;0;400;2;6;0;0;5.993961427306569;0
8370;"2022-01-29 00:00:00";"Standard Class";"Consumer";"United States";"Los Angeles";"California";90049;"West";"Tables";"FUR-TA-10003473";810;900;3;2;0;0;2700;1;29;5;0;7.901377353792616;90
8371;"2023-03-29 00:00:00";"Standard Class";"Home Office";"United States";"Fresno";"California";93727;"West";"Bookcases";"FUR-BO-10003894";110;120;2;3;0;0;240;3;29;2;0;5.484796933490655;10
8372;"2023-12-28 00:00:00";"First Class";"Consumer";"United States";"Fort Worth";"Texas";76106;"Central";"Binders";"OFF-BI-10001658";0;0;1;5;1;0;0;12;28;3;0;0.0;0
8373;"2023-04-26 00:00:00";"Standard Class";"Home Office";"United States";"Seattle";"Washington";98105;"West";"Furnishings";"FUR-FU-10003535";70;80;3;2;0;0;240;4;26;2;0;5.484796933490655;10
8374;"2022-08-26 00:00:00";"First Class";"Consumer";"United States";"San Francisco";"California";94110;"West";"Storage";"OFF-ST-10000352";30;30;1;2;1;0;30;8;26;4;0;3.4339872044851463;0
8375;"2023-12-22 00:00:00";"Standard Class";"Home Office";"United States";"San Francisco";"California";94110;"West";"Appliances";"OFF-AP-10004859";90;90;6;2;1;0;540;12;22;4;0;6.293419278846481;0
8376;"2023-04-28 00:00:00";"Standard Class";"Home Office";"United States";"San Francisco";"California";94110;"West";"Binders";"OFF-BI-10001294";50;60;6;3;1;0;360;4;28;4;0;5.8888779583328805;10
8377;"2022-03-22 00:00:00";"Standard Class";"Corporate";"United States";"Pompano Beach";"Florida";33068;"South";"Appliances";"OFF-AP-10001242";50;60;1;2;1;0;60;3;22;1;0;4.110873864173311;10
8378;"2023-12-31 00:00:00";"Standard Class";"Corporate";"United States";"Houston";"Texas";77095;"Central";"Storage";"OFF-ST-10002344";50;60;1;4;1;0;60;12;31;6;0;4.110873864173311;10
